Suburb,Investor Score,12M Growth (%),10Y Growth (%),Growth Gap,Growth Gap,Rent Affordability,Buy Affordability,Yield,Yield
Bingie,54,0.6172839506172839,100,0.15273739247660534,90,10,74,3.700570661295737,67
Binjura,73,-6.086956521739131,100,0.22771762571377427,90,100,100,5.3061224489795915,100
Binna Burra (NSW),72,9.090909090909092,100,0.17659667725785103,90,10,69,3.4666666666666663,61
Binnaway,86,2.589641434262948,93,0.23657766494198004,90,10,100,7.3999999999999995,100
Binya,74,14.666666666666666,76,0.03605019129133249,90,100,100,3.9,72
Birchgrove,64,5.769230769230769,100,0.059653876429739516,68,100,100,2.5745928338762214,38
Birchgrove,55,4.245283018867925,100,0.059653876429739516,90,34,61,2.414285714285714,34
Birmingham Gardens,75,6.153846153846154,100,0.15145028935713895,68,77,100,4.482758620689655,87
Birmingham Gardens,57,6.358381502890173,100,0.15145028935713895,90,10,92,4.174149659863946,79
Birrong,87,13.793103448275861,100,0.2270612620050571,68,65,100,5.547309833024118,100
Birrong,68,12.705882352941176,100,0.2270612620050571,90,10,54,2.9367469879518073,47
Bishops Bridge,70,4.895104895104895,100,0.2412919137890668,90,100,100,4.595348837209302,90
Bithramere,86,13.924050632911392,53,0.1866766650981241,90,100,100,4.9739130434782615,99
Black Head,84,-2.3255813953488373,100,0.2200304128007434,68,33,90,4.254545454545455,81
Black Head,65,0.8064516129032258,100,0.2200304128007434,90,10,62,3.851851851851852,70
Black Hill (NSW),80,4.838709677419355,100,0.2883666386675438,90,100,100,3.364705882352941,58
Black Mountain (NSW),83,7.368421052631578,74,0.2984867379186813,90,100,100,5.073170731707317,100
Black Range (NSW),88,0.6172839506172839,100,0.15273739247660534,90,69,100,4.314735336194564,82
Black Springs (NSW),88,3.937007874015748,100,0.20903402520610842,90,100,100,3.9928571428571433,74
Blackalls Park,72,14.035087719298245,100,0.13754902670373031,68,38,93,4.42,85
Blackalls Park,68,3.1055900621118013,100,0.13754902670373031,90,43,90,4.1034013605442174,77
Blackbutt (NSW),73,5.0359712230215825,100,0.13077183055816813,68,52,100,4.850746268656716,96
Blackbutt (NSW),69,9.137055837563452,100,0.13077183055816813,90,13,64,3.25,55
Blackett,77,10.784313725490197,100,0.07968756083298034,68,51,95,4.271428571428571,81
Blackett,55,9.75609756097561,100,0.07968756083298034,90,10,75,3.364705882352941,58
Blackheath,85,8.148148148148149,100,-0.003277387015180885,75,98,100,4.202020202020202,79
Blackheath,72,6.199770378874857,100,-0.003277387015180885,100,40,78,3.441636582430806,60
Blacksmiths,76,2.3622047244094486,100,0.12644782342382704,68,68,94,3.8677685950413223,71
Blacksmiths,60,3.888888888888889,100,0.12644782342382704,90,10,47,3.2355555555555555,55
Blacktown,70,5.833333333333333,100,0.14843499108178435,68,93,100,5.345794392523365,100
Blacktown,65,11.868686868686869,100,0.14843499108178435,90,40,82,3.0704761904761906,50
Blackwall (NSW),68,3.4975017844396863,100,0.08940914281751242,68,75,94,3.6879432624113475,66
Blackwall (NSW),68,5.311355311355311,100,0.08940914281751242,90,40,72,3.183673469387755,53
Blair Athol (NSW),72,8.155688622754491,100,0.07433355315027862,90,95,100,3.7034146341463416,67
Blairmount,63,8.155688622754491,100,0.07433355315027862,90,49,91,3.383947939262473,58
Blakebrook,82,9.042553191489363,100,0.26190238077666794,90,69,87,3.38,58
Blakehurst,76,6.67227999908973,100,0.20241672518846685,68,76,80,2.9466666666666663,47
Blakehurst,69,9.613130128956623,100,0.20241672518846685,90,24,51,2.66046511627907,40
Blandford,77,10.526315789473683,75,0.3930976302041492,90,96,100,5.370892018779343,100
Blaxland (NSW),81,8.148148148148149,100,-0.003277387015180885,75,100,100,2.8544152744630074,45
Blaxland (NSW),74,6.199770378874857,100,-0.003277387015180885,100,96,91,3.0780269058295966,51
Blaxlands Ridge,75,-1.9230769230769231,66,0.04586244672712298,90,100,100,3.3170731707317076,57
Blayney,84,-10.87378640776699,100,0.24618442769337176,68,100,100,3.0124137931034483,49
Blayney,77,-1.4848484848484849,100,0.24618442769337176,90,67,100,5.2,100
Bligh Park,71,8.527131782945736,100,0.06018638813540398,68,100,100,3.305960264900662,56
Bligh Park,71,6.358381502890173,100,0.06018638813540398,90,100,97,3.3729729729729727,58
Blighty,72,6.521739130434782,100,0.33041319950336856,90,100,100,5.4399999999999995,100
Blue Bay,65,-0.6611570247933884,100,0.1246286821937022,68,58,92,3.909774436090226,72
Blue Bay,57,5.521472392638037,100,0.1246286821937022,90,10,34,2.311111111111111,31
Blue Haven,74,-0.6611570247933884,100,0.1246286821937022,68,100,94,3.0193548387096776,49
Blue Haven,62,5.521472392638037,100,0.1246286821937022,90,26,97,4.230508474576271,80
Blue Knob,56,9.042553191489363,100,0.26190238077666794,90,10,10,3.38,58
Blueys Beach,64,1.7391304347826086,100,0.1228357622419058,90,10,74,3.556603773584906,63
Boambee,79,2.4691358024691357,100,0.14154186033791,90,89,100,4.251572327044025,81
Boambee East,76,0.0,100,0.14154186033791,68,77,100,4.1949579831932775,79
Boambee East,65,2.4691358024691357,100,0.14154186033791,90,10,88,4.614569536423841,90
Boat Harbour (Port Stephens - NSW),82,2.035928143712575,100,0.11786159608791938,90,55,77,3.1330935251798557,52
Boat Harbour (Port Stephens - NSW),75,3.1746031746031744,100,0.11786159608791938,68,93,100,5.4,100
Bobin,69,0.8064516129032258,100,0.2200304128007434,90,10,65,3.38,58
Bobs Farm,70,2.035928143712575,100,0.11786159608791938,90,10,45,3.1330935251798557,52
Bocoble,83,5.593220338983051,100,0.3245493282677928,90,33,95,4.7125,93
Bodalla,74,0.6172839506172839,100,0.15273739247660534,90,35,57,2.7083333333333335,41
Bogan Gate,77,7.6923076923076925,100,0.25396913557084333,90,100,100,6.933333333333333,100
Bogangar,68,12.375533428165006,100,0.30796324565638616,68,21,81,3.9410526315789474,73
Bogangar,58,13.452380952380953,100,0.30796324565638616,90,10,48,3.1126760563380285,51
Boggabilla,74,11.864406779661017,1,0.08689564238623415,90,94,100,8.300469483568076,100
Boggabri,77,13.924050632911392,53,0.1866766650981241,90,100,100,7.531034482758621,100
Bohena Creek,75,11.864406779661017,1,0.08689564238623415,90,100,100,7.969348659003832,100
Bolton Point,73,14.035087719298245,100,0.13754902670373031,68,83,93,3.4666666666666663,61
Bolton Point,72,3.1055900621118013,100,0.13754902670373031,90,10,75,3.949367088607595,73
Bolwarra (NSW),67,4.895104895104895,100,0.2412919137890668,90,96,100,3.311731843575419,57
Bolwarra Heights,69,4.895104895104895,100,0.2412919137890668,90,100,100,4.16,78
Bomaderry,81,-4.424778761061947,100,0.07134513554307377,68,64,100,4.441666666666666,86
Bomaderry,67,3.79746835443038,100,0.07134513554307377,90,10,79,3.918840579710145,72
Bombala,90,-6.086956521739131,100,0.22771762571377427,90,99,100,5.566197183098591,100
Bombay,67,1.5789473684210527,87,0.22248435126283336,90,100,100,3.4666666666666663,61
Bombira,86,5.593220338983051,100,0.3245493282677928,90,100,100,4.521739130434783,88
Bombo,78,9.137055837563452,100,0.13077183055816813,90,99,90,2.954981549815498,47
Bombowlee,74,5.617977528089887,100,0.3202789724581078,90,100,100,5.057534246575343,100
Bonalbo,79,9.042553191489363,100,0.26190238077666794,90,10,63,4.606299212598426,90
Bondi,68,7.03125,100,0.290231008169431,68,61,81,3.2393442622950817,55
Bondi,56,3.3783783783783785,100,0.290231008169431,90,10,10,2.4699999999999998,35
Bondi Beach,68,7.03125,100,0.290231008169431,68,78,92,3.528571428571429,62
Bondi Beach,54,3.3783783783783785,100,0.290231008169431,90,10,10,2.103370786516854,26
Bondi Junction,74,7.03125,100,0.290231008169431,68,54,94,4.16,78
Bondi Junction,65,3.3783783783783785,100,0.290231008169431,90,10,10,2.275,30
Bonnells Bay,82,14.035087719298245,100,0.13754902670373031,68,94,98,3.572519083969466,63
Bonnells Bay,64,3.1055900621118013,100,0.13754902670373031,90,10,81,3.5062857142857147,62
Bonnet Bay,70,7.586206896551724,100,0.15156407733613272,90,94,89,3.04,50
Bonny Hills,65,4.375,100,0.15000811179637177,90,10,75,3.6699239956568945,66
Bonnyrigg,83,7.045454545454545,100,0.22662167946725356,68,57,100,4.818181818181818,95
Bonnyrigg,80,14.678899082568808,100,0.22662167946725356,90,13,65,3.2815533980582527,56
Bonnyrigg Heights,79,14.678899082568808,100,0.22662167946725356,90,70,74,2.7959183673469385,43
Bonnyrigg Heights,74,7.045454545454545,100,0.22662167946725356,68,100,100,4.818181818181818,95
Bonshaw (NSW),69,3.733333333333334,95,0.2700902155739978,90,80,100,9.578947368421051,100
Bonville,84,2.4691358024691357,100,0.14154186033791,90,70,100,4.251572327044025,81
Booerie Creek,71,9.042553191489363,100,0.26190238077666794,90,24,71,3.38,58
Booker Bay,70,5.311355311355311,100,0.08940914281751242,90,10,38,2.589121338912134,38
Booker Bay,64,3.4975017844396863,100,0.08940914281751242,68,33,70,3.1811764705882353,53
Bookham,59,13.924050632911392,100,0.3378838193852186,90,10,46,2.9952,48
Boolaroo,67,3.888888888888889,100,0.12644782342382704,90,10,88,4.814814814814815,95
Boolaroo,64,2.3622047244094486,100,0.12644782342382704,68,48,93,4.204851752021564,80
Boomerang Beach,81,-3.2599118942731278,100,0.1228357622419058,68,100,100,11.221052631578948,100
Boomerang Beach,74,1.7391304347826086,100,0.1228357622419058,90,48,83,3.556603773584906,63
Boomi,73,11.864406779661017,1,0.08689564238623415,90,100,100,8.300469483568076,100
Boorabee Park,84,9.042553191489363,100,0.26190238077666794,90,100,100,4.588235294117647,89
Booragul,67,14.035087719298245,100,0.13754902670373031,68,68,88,3.4666666666666663,61
Booragul,63,3.1055900621118013,100,0.13754902670373031,90,10,69,3.949367088607595,73
Booral (NSW),71,1.7391304347826086,100,0.1228357622419058,90,92,100,4.193548387096775,79
Boorooma,77,-3.4229828850855744,100,0.3046442117563257,68,100,100,4.443636363636363,86
Boorooma,67,4.761904761904762,100,0.3046442117563257,90,100,100,4.216216216216216,80
Boorowa,84,13.924050632911392,100,0.3378838193852186,90,60,89,3.6850393700787403,66
Bootawa,60,0.8064516129032258,100,0.2200304128007434,90,10,74,3.38,58
Borambola,72,4.761904761904762,100,0.3046442117563257,90,78,100,5.836734693877551,100
Boree Creek,86,4.761904761904762,100,0.3046442117563257,90,98,100,5.83030303030303,100
Borenore,66,-1.4848484848484849,100,0.24618442769337176,90,100,100,4.109677419354838,77
Bossley Park,80,7.045454545454545,100,0.22662167946725356,68,100,83,2.6,38
Bossley Park,71,14.678899082568808,100,0.22662167946725356,90,13,53,2.86676875957121,45
Bostobrick,65,2.4691358024691357,100,0.14154186033791,90,10,84,3.935135135135135,73
Botany,75,12.5,100,0.0018858645390489263,68,73,98,4.071698113207548,76
Botany,71,9.289617486338798,100,0.0018858645390489263,90,10,47,3.051643192488263,50
Bourke,72,20.0,6,0.15168287915699608,90,100,100,11.030303030303031,100
Bourkelands,76,-3.4229828850855744,100,0.3046442117563257,68,100,100,4.704761904761905,92
Bourkelands,65,4.761904761904762,100,0.3046442117563257,90,100,100,4.2005571030640665,79
Bow Bowing,70,8.155688622754491,100,0.07433355315027862,90,100,99,3.4291891891891892,60
Bowen Mountain,61,-1.9230769230769231,66,0.04586244672712298,90,76,100,3.876146788990826,71
Bowenfels,82,5.593220338983051,100,0.3245493282677928,90,15,82,4.055045871559633,76
Bowenfels,64,4.646464646464646,100,0.3245493282677928,68,73,100,0.0,10
Bowman,66,0.8064516129032258,100,0.2200304128007434,90,39,100,4.543689320388349,88
Bowna,67,1.0294117647058822,100,0.29094505716169555,90,100,100,5.020689655172414,100
Bowning,71,13.924050632911392,100,0.3378838193852186,90,57,74,2.9952,48
Bowral,73,-5.027932960893855,100,-0.10726914683396865,75,60,85,3.468677494199536,61
Bowral,66,-8.584070796460178,100,-0.10726914683396865,100,10,49,3.0044444444444443,49
Bowraville,71,-2.2222222222222223,100,0.2752797576927607,90,10,53,3.25,55
Box Hill (NSW),82,1.7647058823529411,100,0.30837092644453756,90,100,100,3.4450000000000003,60
Boxers Creek,84,3.3333333333333335,100,0.08949970660027125,90,69,93,3.7765363128491622,69
Bradbury (NSW),64,5.535714285714286,100,0.07433355315027862,68,100,100,3.774193548387097,68
Bradbury (NSW),60,8.155688622754491,100,0.07433355315027862,90,19,86,3.6069364161849715,64
Braemar,65,-8.584070796460178,100,-0.10726914683396865,100,71,96,3.928888888888889,72
Braidwood,68,1.5789473684210527,87,0.22248435126283336,90,60,86,3.510828025477707,62
Braidwood,62,2.083333333333333,87,0.22248435126283336,68,100,100,0.0,10
Brandy Hill,62,2.035928143712575,100,0.11786159608791938,90,100,94,2.9391304347826086,47
Branxton,74,4.838709677419355,100,0.2883666386675438,90,100,100,4.0906666666666665,77
Branxton,69,3.3707865168539324,100,0.2883666386675438,68,100,100,5.318181818181818,100
Braunstone,69,-0.8064516129032258,100,0.20051123432038115,90,100,100,3.774814814814815,68
Bray Park (NSW),69,13.452380952380953,100,0.30796324565638616,90,10,55,4.197032640949555,79
Brays Creek,56,13.452380952380953,100,0.30796324565638616,90,10,35,3.1290043290043292,52
Brayton,72,3.3333333333333335,100,0.08949970660027125,90,100,100,3.7765363128491622,69
Breakfast Point,69,9.074074074074074,100,0.1784235847030253,90,10,10,1.707462686567164,15
Breakfast Point,59,5.769230769230769,100,0.1784235847030253,68,67,72,2.7666666666666666,43
Bredbo,86,-6.086956521739131,100,0.22771762571377427,90,100,100,5.3061224489795915,100
Brewarrina,71,20.0,6,0.15168287915699608,90,73,100,11.030303030303031,100
Brewongle,72,3.937007874015748,100,0.20903402520610842,90,100,100,2.666666666666667,40
Bribbaree,87,7.6923076923076925,100,0.25396913557084333,90,67,100,10.4,100
Bridgman,73,4.838709677419355,100,0.2883666386675438,90,100,100,4.357746478873239,83
Brierfield,82,2.4691358024691357,100,0.14154186033791,90,54,84,3.5043478260869563,62
Brighton-Le-Sands,73,7.6923076923076925,100,0.19728096795690878,68,42,88,3.9811542991755005,74
Brighton-Le-Sands,64,10.882352941176471,100,0.19728096795690878,90,10,10,2.5606060606060606,37
Brightwaters,72,3.1055900621118013,100,0.13754902670373031,90,30,79,3.6758620689655173,66
Bringelly,80,5.865384615384615,100,0.13183006666004277,90,51,74,3.1021625652498135,51
Brisbane Grove,71,3.3333333333333335,100,0.08949970660027125,90,100,100,3.7765363128491622,69
Broadmeadow,78,6.153846153846154,100,0.15145028935713895,68,78,99,3.989041095890411,74
Broadmeadow,68,6.358381502890173,100,0.15145028935713895,90,41,67,2.9466666666666663,47
Broadwater (Bega Valley - NSW),63,0.6172839506172839,100,0.15273739247660534,90,28,92,3.8285714285714283,70
Broadwater (Richmond Valley - NSW),74,9.090909090909092,100,0.17659667725785103,90,10,44,3.0202020202020203,49
Brocklehurst,71,2.589641434262948,93,0.23657766494198004,90,100,100,3.3222222222222224,57
Brocklesby,81,1.0294117647058822,100,0.29094505716169555,90,82,100,5.020689655172414,100
Broke (NSW),74,4.838709677419355,100,0.2883666386675438,90,74,100,4.357746478873239,83
Broken Head,54,9.090909090909092,100,0.17659667725785103,90,10,10,2.2486486486486488,29
Broken Hill,61,-10.44776119402985,1,-0.09870514965431816,100,82,100,9.031578947368422,100
Brombin,65,4.375,100,0.15000811179637177,90,62,91,3.2,54
Bronte,78,7.03125,100,0.290231008169431,68,100,100,3.3913043478260874,59
Bronte,62,3.3783783783783785,100,0.290231008169431,90,10,10,2.648148148148148,40
Brookfield (NSW),77,4.838709677419355,100,0.2883666386675438,90,100,100,3.6202531645569622,65
Brooklet,60,9.090909090909092,100,0.17659667725785103,90,67,93,3.7864077669902914,69
Brooklyn (NSW),65,10.120481927710843,100,0.23991577685197668,90,11,64,2.7563025210084033,42
Brookvale,76,8.0,100,0.10519982826016043,68,77,91,3.458715596330275,60
Brookvale,71,4.99790004199916,100,0.10519982826016043,90,10,10,2.2446043165467624,29
Brooms Head,61,-0.8064516129032258,100,0.20051123432038115,90,10,38,3.723456790123457,67
Broughton Vale,79,3.79746835443038,100,0.07134513554307377,90,80,85,3.1199999999999997,52
Broughton Village,75,9.137055837563452,100,0.13077183055816813,90,54,50,2.2941176470588234,30
Broulee,83,0.9523809523809524,100,0.15273739247660534,68,74,100,13.21081081081081,100
Broulee,70,0.6172839506172839,100,0.15273739247660534,90,10,53,2.893913043478261,46
Brownlow Hill,81,5.0,100,0.10791346544966449,90,100,67,2.0775558166862518,25
Brownsville,79,6.985525487728131,100,0.049414349016912336,90,10,71,4.03,75
Brownsville,71,8.65874363327674,100,0.049414349016912336,68,31,87,4.075235109717868,76
Brucedale,86,4.761904761904762,100,0.3046442117563257,90,100,100,5.836734693877551,100
Brungle,75,5.617977528089887,100,0.3202789724581078,90,100,100,5.057534246575343,100
Brunkerville,64,4.838709677419355,100,0.2883666386675438,90,100,100,3.364705882352941,58
Brunswick Heads,69,0.6622516556291391,100,0.17659667725785103,68,12,68,3.3913043478260874,59
Brunswick Heads,69,9.090909090909092,100,0.17659667725785103,90,10,40,3.5837847523742576,64
Brushgrove,63,-0.8064516129032258,100,0.20051123432038115,90,10,82,3.774814814814815,68
Bucca (NSW),83,2.4691358024691357,100,0.14154186033791,90,75,100,4.2219215155615695,80
Buchanan (NSW),62,4.838709677419355,100,0.2883666386675438,90,100,100,3.364705882352941,58
Buckajo,72,0.6172839506172839,100,0.15273739247660534,90,24,87,3.5752234514657166,63
Buckaroo,71,5.593220338983051,100,0.3245493282677928,90,100,100,4.7125,93
Bucketty,75,4.838709677419355,100,0.2883666386675438,90,47,79,3.364705882352941,58
Buckra Bendinni,77,-2.2222222222222223,100,0.2752797576927607,90,10,61,3.25,55
Budgee Budgee (NSW),69,5.593220338983051,100,0.3245493282677928,90,85,100,4.7125,93
Budgewoi,78,-0.6611570247933884,100,0.1246286821937022,68,73,100,4.415094339622642,85
Budgewoi,59,5.521472392638037,100,0.1246286821937022,90,13,84,3.583783783783784,64
Buff Point,73,-0.6611570247933884,100,0.1246286821937022,68,77,100,4.415094339622642,85
Buff Point,62,5.521472392638037,100,0.1246286821937022,90,10,77,3.404761904761905,59
Bukkulla,73,3.733333333333334,95,0.2700902155739978,90,100,100,9.578947368421051,100
Bulahdelah,81,1.7391304347826086,100,0.1228357622419058,90,10,100,6.5,100
Bulga (NSW),84,4.838709677419355,100,0.2883666386675438,90,100,100,4.357746478873239,83
Bullaburra,72,6.199770378874857,100,-0.003277387015180885,100,78,92,3.50561797752809,62
Bullawa Creek,72,11.864406779661017,1,0.08689564238623415,90,100,100,7.969348659003832,100
Bulli,74,0.6896551724137931,100,0.13033572132417115,68,100,100,3.821686746987952,70
Bulli,72,1.214574898785425,100,0.13033572132417115,90,56,76,3.0649006622516555,50
Bundabah,61,2.035928143712575,100,0.11786159608791938,90,10,38,3.046987285793256,50
Bundanoon (NSW),69,-8.584070796460178,100,-0.10726914683396865,100,10,55,3.2409302325581395,55
Bundarra,86,3.733333333333334,95,0.2700902155739978,90,64,100,9.578947368421051,100
